id,tanggal,teks,label
7.26368555214623E+017,@UnivPertamina min in valid alias beneran ga? ,1,
7.26353060616774E+017,"@UnivPertamina min mau tanya dong, yg lulus brp banyak dari yg gelombang 1?",1,
7.26346377668633E+017,apa cuma gua yg masuk @UnivPertamina jurusan Ilmu komputer? ._.,1,
7.26336450430554E+017,Hari ini hasil ujian masuk #UniversitasPertamina gel 1 diumumkan. Silahkan cek email masing2 untuk mengetahui status kelulusan. Sukses ya!,1,
7.26332383591436E+017,"@UnivPertamina hasil USM gelombang1 30 April, bisa lihat dimana?",1,
7.26306002916631E+017,@Keromatsui @UnivPertamina terimakasih :),1,
7.26300536278913E+017,diberitahukan lewat email :) @nikawidya_ @UnivPertamina,1,
7.26298887049253E+017,@zharfaniorizan @UnivPertamina pengumuman diberitahukan lewat apa ya ?,1,
7.26294493008286E+017,@UnivPertamina klo daftar ulang biaya yg harus di bayar apa aja?,1,
7.26293132422222E+017,min kalo liat kita masuk 20% atau 20 sampai 40% nya dimana? @UnivPertamina,1,
7.26288672581013E+017,@UnivPertamina pengumuman selain diberitahukan lewat email diberitahukan lewat mana lagi ka?,1,
7.26286730521772E+017,"@UnivPertamina Min, pengumuman kelulusan hari ini kan ya yang gel. 1? kok blom ada data2nya di website universitasnya?",1,
7.26274282754429E+017,@UnivPertamina min pengumuma univerditas pertamina udah keluar kah?,1,
7.26235169540067E+017,Pengumuman kelulusan kapan Kak ? @UnivPertamina,1,
7.26229892426138E+017,"@UnivPertamina min, pengumuman kelulusannya bisa diliat dmna? Kok di web nya kgk ada",1,
7.26220408068837E+017,"@UnivPertamina min, hasil USM UP di umumkan lewat email atau web?",1,
7.26209430530847E+017,@UnivPertamina min tes gel 1 hari ini kan pengumuman nya? Lihat pengumuman nya dimana min?,1,
7.26193611721703E+017,@UnivPertamina itu setelah kuliah langsung dapat pekerjaan seperti ikatan dinas/mencari pekerjaan sendiri ,1,
7.26193433103077E+017,@UnivPertamina pagi min..itu hasilnya belum bisa dilihat sekarang ya min?msh belum bisa,1,
7.26189836730659E+017,@UnivPertamina pengumuman tes gel 1 diumumkan via apa?,1,
7.26174189569217E+017,"@UnivPertamina min mau nanya nih, hasil tes USM bisa dilihat dimana yaa?",1,
7.26058810784129E+017,@UnivPertamina Kenapa tidak ada daftar SMTA di Kota Bekasi? Apa itu SMTA? Terimakasih,1,
7.2600420276217E+017,@UnivPertamina pengumuman besok jam berapa min?,1,
7.26000386130113E+017,"@setyopurnama13 Bagi yg buta warna parsial bisa memilih jurusan selain teknik elektro, teknik kimia, kimia, dan teknik lingkungan",1,
7.25974074283966E+017,@UnivPertamina pengumumanny tengah malam ini min? thx,1,
7.25965847164949E+017,@UnivPertamina yah barengan undip sama UI dong :(,0,
7.25965310616969E+017,@azkayzx tes gelombang 2 sekitar tgl 4/5 juni,1,
7.25965209211277E+017,@putiqueenszya target min 900 mahasiswa untuk keseluruhan gelombang baik jakarta maupun luar kota :),1,
7.25964774832398E+017,@teguhozon Untuk saat ini tdk ada kelas karyawan. Program yang ditawarkan baru S1,1,
7.25948705711354E+017,@UnivPertamina min mau tanya test gelombang ke 2 kapan ya?.__.,1,
7.25909140434883E+017,@Ocky_Leonardo 10 juta/semester,1,
7.2590906610346E+017,@lylayaya maaf maksudnya per semester,1,
7.25899547541574E+017,@UnivPertamina min pengumumannya besok jam berapa ya?,1,
7.2567653014417E+017,"@UnivPertamina lah min, ini 10jt perbulan ya bukan persemester?",1,
7.25671328615817E+017,@lylayaya SPP Rp 10 jt sudah termasuk sks dan semua kegiatan perkuliahan lainnya,1,
7.25668187082134E+017,@bimadwik1 kamu bisa merefresh koneksi internet kamu dan mencoba lagi,1,
7.25667635468227E+017,@saviraputria_ Kamu bisa merefresh koneksi internet kamu dan mencoba lagi,1,
7.25665431013347E+017,@adellarheina Silahkan pilih lokasi ujian yang paling pas buat kamu,1,
7.25665232949895E+017,@SafirahViki kamu bisa memilih lokasi ujian saat mendaftar online,1,
7.25665045535846E+017,@friscaslfn kamu boleh mencoba gelombang 2 bila tidak lolos di gel 1 :),1,
7.256647809927E+017,@AminuddinGhalib #UniversitasPertamina tahun ini menerima minimal 900 mahasiswa baru,1,
7.25664590365782E+017,@umidreams pmb jalur bidikmisi masih sedang didiskusikan. Jadi belum dibuka :),1,
7.25664433779794E+017,@Raiiissa kamu bisa ikut tes kembali di gel 2. Semoga lulus di gel 1 ya :),1,
7.25085431499465E+017,@UnivPertamina terjadi error pada saat cetak bukti pendaftaran gel2 nanti nunjukin identitasnya gimana ? Tolong di balas,0,
7.2480990016179E+017,@UnivPertamina Apakah universitas pertamina menerima calon mahasiswa penderita buta warna sebagian (parsial)? Terimakasih,1,
7.24545233464095E+017,@UnivPertamina min .. untuk tes yg gel.2 itu lokasi tes nya pilih sendiri apa gimana ?,1,
7.24409766781407E+017,Ujian Masuk Universitas Pertamina Ketat! http://bit.ly/1rtjSOy #krjogja cc @UnivPertamina ,1,
7.24348057131713E+017,Tes selesai! Penasaran dengan hasil ujian masuk #UniversitasPertamina? Tunggu 30 April nanti ya!,1,
7.24263139089388E+017,dear admin @UnivPertamina utk pmb jalur beasiswa bidikmisi apakah sudah buka?,1,
7.24250310927999E+017,Kenapa banyak lulusan SMA yang pgn masuk Univ. Pertamina ya? Apa nggak kepingin bikin bisnis sendiri?,1,
7.24175305946976E+017,@UnivPertamina Lho pengumumannya nggak jadi tanggal 30 April ya?,1,
7.24152211345826E+017,Bagi kamu yg tdk bisa ikutan ujian masuk #UniversitasPertamina pada gel I jangan sedih. Ada gel 2 kok dibuka 18 Aprl-2 Juni. Buruan daftar!,1,
7.24116759611986E+017,"@detikcom @detikfinance Lulus dari Univ Pertamina bisa langsung jadi Staff Pertamina gaji super tinggi, yg dari Perg Tinggi lain kasihan",0,
7.24094045157397E+017,"@liputan6dotcom Di univ. pertamina Jakarta Beasiswa kuliahnya ada ngga? Oh ya admin, Ujian masuk Univ. pertamina PERDANA tesnya tgl berapa?",2,
7.24082073946849E+017,1.366 peserta dari berbagai kota di Indonesia mengikuti ujian masuk gel 1 #UniversitasPertamina pagi ini. Semangat!,2,
7.24079400380031E+017,"Meski agak panas, peserta tetap semangat kerjakan soal ujian masuk #UniversitasPertamina di Lobby Gedung Pertamina ",2,
7.24078645929611E+017,Para peserta berkonsentrasi mengerjakan ujian masuk #UniversitasPertamina Di lantai Mezanine gedung Pertamina Pusat ,2,
7.24077553476981E+017,Para peserta ujian masuk #UniversitasPertamina serius kerjakan tes. Awas jangan nyontek yah! :),2,
7.24076854416577E+017,Semangat bagi UP's Mate yang mengikuti USM #UniversitasPertamina hari ini. Semoga dapat nilai tertinggi!,1,
7.24022892069982E+017,@UnivPertamina min kalo naik busway dari pinang ranti routenya gimana?,1,
7.24022324165403E+017,"@UnivPertamina min kalo misalkan lupa bawa kartu ujian, bisa kan dikasih tau lewat handphone?",1,
7.23867107025248E+017,"@UnivPertamina sudah ada, thx min :)",2,
7.23865155772117E+017,@UnivPertamina email terakhir yang masuk ke saya hanya pemberitahuan tentang tempat ujian saja.,1,
7.23860476589797E+017,@RidwanMuliawan Iya itu saja,1,
7.23860178844553E+017,@ilhamrmdn21 apakah kamu sudah mengecek folder spam di email kamu?,1,
7.23859686760403E+017,Istirahat yang cukup malam ini ya UP's Mate. Biar besok ujiannya segerrr. Semangat dan Sukses buat kalian!,1,
7.2385920478036E+017,"Bagi kamu yg menggunakan transportasi massa untk datang ke USM #UniversitasPertamina gunakn transjak, taxi, atau ojek agar tidak terjebak CFD",1,
7.23858662029029E+017,Tunjukkan kartu peserta ujian kamu agar dapat memarkir kendaraan di Gedung Pertamina Pusat di Jalan Medan Merdeka Timur No 1A Jakpus 10110,1,
7.2384532220876E+017,@Ilhamkun_ Pendaftaran gel 2 telah dibuka dari 18 April - 2 Juni,1,
7.23844703062368E+017,@UnivPertamina min barang dibawa besok cuma kartu peserta pensil pulpen ktp aja kan?,1,
7.23834842580832E+017,@univpertamina min utk gelombang 2 kira2 bulan apa ya? trmksh,1,
7.2380398673886E+017,"@UnivPertamina min saya dapet sms buat cek email terkait dengan no ujian saya, tapi pas di cek belum ada, tolong di bantu min, thx :)",1,
7.23766457872478E+017,"Nah UP's Mate, sekarang sudah kenal dengan TPA kan? Siapkan dirimu untuk USM #UniversitasPertamina besok dengan baik. Good Luck!",1,
7.23756579598652E+017,@suci_witri Kamu bisa turun di halte transjak gambir dan menyeberangi jembatan penyebrangan ke depan gedung Pertamina,1,
7.23756217768677E+017,"@fadillaputri97 Tes berupa Tes Potensi Akademik (TPA) yanh meliputi verbal, numerik, figural dll",1,
7.23755856651645E+017,@eartheartflow Peserta diharuskan berpakaian rapi dan menggunakan sepatu tertutup :),2,
7.23710083985629E+017,@UnivPertamina Min kalo boleh tau ujian tpanya berapa soal ya? Terus ada b.indo sama b.inggrisnya ga min kya tkpa sbmptn? ^.^,1,
7.236620653411E+017,@indriatsy Jumlah peserta ujian masuk #UniversitasPertamina pada gel 1 mencapai 1.366 orang,1,
7.23512818578805E+017,@UnivPertamina oke makasih,1,
7.23448529679569E+017,@Sitizity131 Kamu bisa menemukannya dengan mudah saat membuka http://universitaspertamina.ac.id karena hasil TO ditampilkan scr pop up di beranda,2,
7.23446349602017E+017,"@univpertamina katanya hasil try out sbmptn ada di website, tapi saya cari cari kok gak ada ya? bisa minta link nya?",1,
7.23424477065798E+017,@rftays_ Silahkan sampaikan masalah kamu ke info@universitaspertamina.ac.id ya. Agar bisa ditangani lebih lanjut.,1,
7.23423790080749E+017,Info beasiswa #UniversitasPertamina dapat diakses di http://bit.ly/1r3nmqo,1,
7.23421979701735E+017,...bener terakhir melakukan transaksi pembayaran dan login pendaftaran min. apakah uang saya itu bisa di refund? @UnivPertamina,1,
7.23421706631582E+017,"@UnivPertamina oh yaa saya sudah login stlh melakukan transaksi yg ke2 kalinya sblm jam 00.00 tgl 17, soalnya takut bahwa jam 00.00 itu....",1,
7.23414647227879E+017,Dgn KRL dr Serpong/Parung Pjg bs transit di St TanahAbang lanjut ke St Manggarai lalu transit ke St Gondangdia. Lanjut transjak arah Senen,1,
7.23410730586788E+017,Dr Blok M bs jg: Transjak Blok M-Harmoni. Transit di hlt Semanggi ke arah Kuningan. Lalu trnsit di hlt Kuningan Timur. Lnjut rute Bulus-Senen,1,
7.23408556209234E+017,Dari Blok M sebaiknya menggunakan metromini 75/Kopaja 57 hingga perempatan mampang lalu lanjut Transjakarta rute Lebak Bulus-Senen,1,
7.23407558677946E+017,@Uciiil Ujian berbentuk pilihan ganda,1,
7.23407443716264E+017,@whale52_ Jadwal ujian masuk #UniversitasPertamina kemungkinan dilaksanakan pada 4/5 Juni,1,
7.23406792869319E+017,Dari Lebak Bulus kamu bisa menggunakan Transjakarta rute Lebak Bulus - Senen dan turun di depan Ged Pertamina seberang St Gambir,1,
7.2340475619079E+017,Bagi kamu yang naik KRL dari arah bogor/depok bs turun di St Gondangdia lalu lanjut menggunakan Kopaja p20 atau transjakarta ke Ged Pertamina,1,
7.23402838085239E+017,Informasi mengenai lokasi ujian saringan masuk dapat dilihat via http://bit.ly/1r3nmqo,1,
7.23393508891976E+017,Hi UP's Mate! Sudah siap mengikuti Ujian Masuk #UniversitasPertamina? Ini yang perlu kamu persiapkan untuk esok hari :),1,
7.23344213773963E+017,@rahnitachaerani iya sekitar 4/5 juni,1,
7.23342389532746E+017,"@Sashi5kirono Krn baru sj berdiri, akreditas UP C. Stlh pembelajaran berlangsung akreditasi berubah B ; saat sdh ada lulusan akan menjd A.",1,
7.23340908389757E+017,@UnivPertamina berarti itu nanti tesnya bulan juni ya?,1,
7.23320475338703E+017,@UnivPertamina pendaftarannya sampai tgl berapa ya?,1,
7.23311035747181E+017,"@sidechica kami tlh mengirimkan form isian data manual kpd peserta yg bermasalah melalui email. Silahkan dicek, diisi, & dikirimkan kembali",1,
7.23310282756366E+017,@Sashi5kirono Universitas Pertamina telah terakreditasi. Jenjang pendidikan S1.,1,
7.2331006153198E+017,"@indriatsy lokasi tes dipusatkan di PT Pertamina, Jl.Medan Merdeka Timur 1A, karena jumlah peserta yg melampaui kapasitas ruangan di simprug",1,
7.23309406159442E+017,"@yantiherlanti tidak masalah. Bagi calon mahasiswa yg lolos ujian, data dapat diperbarui pd saat registrasi ulang.",1,
7.23288940451533E+017,Hasil TO SBMPTN #UniversitasPertamina di 7 kota bisa kamu lihat di http://universitaspertamina.ac.id :),1,
7.23154236817601E+017,"@UnivPertamina, saya mendaftar untuk anak saya Fakhrul Ahli tes tanggal 24-4, ada kesalahan pengisian bulan lahir. apa tdk masalah? TRMKSH",1,
7.2314445950906E+017,@UnivPertamina min bisa ubah jurusan ga?,1,
7.23136842908881E+017,"@UnivPertamina min, kalau dari depok naik krl turun di juanda bisa kan ya? terus jalan kaki ke pertamina..",1,
7.23125096697594E+017,"@UnivPertamina saya di email min. Apa itu buat ubah jurusan yang dipilih ya, soalnya ini jurusannya salah",1,
7.23116122162139E+017,@RidwanMuliawan Sejauh ini tidak ada perubahan nomor peserta,1,
7.23114967277265E+017,@sidechica Baik data kamu telah diterima dan akan segera kami hubungi. Kamu tetap bisa ikut ujian pada 24 April besok. Sukses ya!,1,
7.23112677854179E+017,"@sidechica apa kamu sudah mengisi data? Tolong infokan nama lengkap, alamat email, dan no hp kamu lewat dm",1,
7.23107349188071E+017,@UnivPertamina min ada perubahan nomor peserta itu untuk apa ya,1,
7.2302560357469E+017,@monicayoseph IPA boleh mengambil IPC dengan 1 pilihan IPS atau pindah sepenuhnya mengambil 2 prodi IPS,1,
7.23007739664847E+017,@UnivPertamina apakah saya ngga dapat akun login baru lagi min? Untuk tes tgl 24,1,
7.22974894548361E+017,@raisaapujia syarat dan mekanisme pendaftaran bisa kamu cek di http://pendaftaran.universitaspertamina.ac.id,1,
7.22971659339092E+017,@UnivPertamina terima kasih infonya,1,
7.22971238893642E+017,@Ade__Priyangga Tes dilaksanakan di Kantor Pusat Pertamina jl Medan Merdeka No 1A Jakarta Pusat pada 24 April,1,
7.22970950057087E+017,@raisaapujia Pendaftaran gel 1 sudah ditutup. Kamu bisa daftar untuk ujian masuk gel 2 pada 4/5 Juni. Pndaftaran dibuka pd 18 April - 2 Juni,1,
7.22967515823907E+017,Tertarik dapat beasiswa full dari #UniversitasPertamina. Ikuti lomba ini http://bit.ly/22Paf7V,2,
7.22957413721072E+017,@Aftanur Iya. Tidak masalah bila kamu taruh jurusan yg sesuai bidang kamu di pilihan 1 atau 2,1,
7.22788664716059E+017,@RidwanMuliawan Bisa infokan nomor hp kamu via dm. Akan kami hubungi. Thanks,1,
7.22784760829903E+017,@apiksapik Pendaftaran gel 1 telah ditutup. Kamu bisa mengikuti seleksi gel 1 yg pendaftarannya dibuka 18 April - 2 Juni,1,
7.22784641359303E+017,@UnivPertamina Seandainya saya lulus test TPA dan nilainya memenuhi prsyaratan jurusan teknik perminyakan sya akan tetap lulus/diterimakan?,1,
7.22784298353299E+017,@UnivPertamina tapi ini tidak mempengaruhi penilaian kan min?,1,
7.22783523963154E+017,@Aftanur tidak ada masalah dengan pilihan jurusan kamu,1,
7.22782353886609E+017,@UnivPertamina jadi saya kira bisa menempatkan yg sesuai jurusan dipilihan ke-2,1,
7.22782126794351E+017,"@UnivPertamina soalnya dipersyaratan tidak ada syarat smk pilihan ke 1nya harus sesuai jurusan, yg ada hanya smk (sesuai jurusan)",1,
7.22781849483764E+017,"@UnivPertamina kalau sudah segera kabarkan ya min, saya sudah mengisi semuanya soalnya tinggal mengunduh aja min mohon bantu plis",1,
7.22781638984216E+017,@UnivPertamina bukan pindah jurusan min lebih tepatnya pindah posisi pilihan agar pilihan 1nya sesuai dengan jurusan saat smk,1,
7.22780480836231E+017,@Aftanur Maaf tidak dimungkinkan untuk pindah jurusan. Kecuali kesalahan data ada di sistem kami.,1,
7.22780293552144E+017,@UnivPertamina sudah saya dm min mohon cek yaa segera bantu saya sudah belajar keras dan berniat banget masuk sini,1,
7.22779929293656E+017,"@UnivPertamina saja jg mau min merubah jurusan biar tenang, mohon bantuannya min, terima kasih",1,
7.22778701566378E+017,@UnivPertamina ini bisa min rubah jurusan?,1,
7.2277782966698E+017,@Alvin_Aee Bisa infokan nomor login dan password kamu via dm? Akan coba kami bantu unduh,1,
7.22762304798888E+017,@UnivPertamina gimana sih min katanya ditunggu sampe tanggal 20 ini kan masih tgl 20 min,1,
7.22762008383201E+017,@UnivPertamina min jadinya di pertamina pusat nih ya?,1,
7.22760581187416E+017,@UnivPertamina katanya ditunggu sampai 20 april lah masa sekarang ga bisa saya login mau unduh kartu peserta min mohon bantuanyya,1,
7.2275347281519E+017,@UnivPertamina min mohon bantu saya min,1,
7.22752272841581E+017,@UnivPertamina saya sudah mengisi semua formulir namun belum mengunduh kartu peserta gimana ini min?,1,
7.22752171364581E+017,@UnivPertamina min saya mau unduh kartu peserta kok gabisa? Katanya terakhir tgl 20? Ini kan masih tgl 20 min mohon bantu saya,1,
7.22749543327007E+017,@UnivPertamina min cetak kartu sampai tanggal 20 jam berapa batasnya?,1,
7.22748661784977E+017,"@UnivPertamina jadi kartu peserta saya gimana dong min, nyetaknya nunggu dibenerin dulu ya?",1,
7.22747982207029E+017,@Yazid_38339 Mengenai ruangan akan diinfokan kemudian saat kamu telah sampai di lokasi ujian,1,
7.22746134628729E+017,"Yang penting kamu bawa saat ujian: (1) Kartu Ujian (2) Krt identitas (KTP asli/kartu pelajar/KK) (3) Pensil 2B, penghapus, rautan & ballpoin",1,
7.2274455804432E+017,"Bagi UP's Mate yang akan ikut ujian 24 April nanti, kamu dibolehkan utk tidak membawa ijazah/surat ket lulus/kartu peserta UN",1,
7.22742468433699E+017,@TalithaArin USM #UniversitasPertamina gel 2 memang akan digelar di bbrp kota. Namun info lebih lanjut ikuti via http://universitaspertamina.ac.id,1,
7.22742181635559E+017,"@dhanioliver tidak masalah kalau tidak ada. Yang penting kamu bawa kartu ujian, kartu identitas, dan alat tulis (pensil 2B)",1,
7.22741990794744E+017,@AndikaDwiGP Tidak masalah bila tidak ada ijazah,1,
7.22739725115662E+017,@Yazid_38339 ujian hanya dilakuka di kantor pusat pertamina,1,
7.22735976607388E+017,@UnivPertamina min ujiannya di yogjakarta ada atau tidak?,1,
7.22727309099213E+017,@BimbelNF minta link untuk lihat hasil try out sbmptn univ pertamina yg di bandung dong,1,
7.22726895259783E+017,Bagi UP's Mate yg akan ikut ujian 24 April nanti. Sampai ketemu di Kantor Pusat PT Pertamina di Jl Medan Merdeka No 1A Jakpus ya!,1,
7.22726289489027E+017,@RidwanMuliawan Baik nanti coba kami update via sistem,1,
7.22723255983813E+017,"[INGAT] Ujian berupa Tes Potensi Akademik (TPA) yg diantaranya meliputi tes verbal, numerik, figural dll. Waktu ujian sekitar 3 jam",1,
7.22722660442984E+017,[INGAT] Pakaian saat ujian bebas & rapi. Jangan lupa berdoa & istirahat yang cukup agar pd pagi hari kamu segar menghadapi ujian. Sukses ya!,1,
7.22721902696014E+017,"@UnivPertamina min bisa ubah jurusan gak buat pendaftarannya, kok saya milih sipil malah ilmu komputer keluarnya",1,
7.22721771988849E+017,"[INGAT] Saat ujian bawalah Kartu Ujian, Kartu Identitas, dan Ijazah/Surat Ket Lulus/Foto Copy atau Asli Kartu Peserta UN, serta pensil 2B",1,
7.22718772587577E+017,[INGAT] Ujian akan dilaksanakan pada pukul 09.00 wib. Namun peserta diharapkan telah sampai di lokasi 1 jam sebelumnya,1,
7.22718528168714E+017,[INGAT] Gedung Utama Kantor Pusat PT Pertamina berlokasi di Jl Medan Merdeka No 1A Jakarta Pusat. Di seberang Stasiun Gambir,1,
7.22716086488154E+017,[INGAT] Pelaksanaan ujian masuk #UniversitasPertamina akan dilaksanakan pada Minggu 24 April 2016 di Gedung Utama Kantor Pusat PT Pertamina,1,
7.22690940478087E+017,"@UnivPertamina min kalo mau ubah jurusan di biodata, pas pendaftaran bisa ga? kok saya milihnya sipil keluarnya ilmu komputer?",1,
7.22624203988406E+017,@UnivPertamina tapi boleh tanpa aslinya kan ? Yang penting sudah dilegalisasi,1,
7.22612047414845E+017,@UnivPertamina untuk lulusan tahun 2016. Yang dipersiapkan saat pelaksanaan ujian apa aja min?,1,
7.22611781797941E+017,@UnivPertamina min lokasi testnya dimana sih? Kok saya dapet email begini. Bukannya di daerah kebayoran ya? ,1,
7.22594892841558E+017,@AhmadMujaddidF Silahkan dibaca,1,
7.22581216755454E+017,@frhnardi Iya. Pakailah pakaian yang rapi,1,
7.22579142105916E+017,@AndikaDwiGP Sebaiknya kamu bawa dokumen aslinya juga untuk diperlihatkan saat ujian,1,
7.22578810554593E+017,"@frhnardi materi ujian sama untuk semua ujian yaitu Tes Potensi Akademik (TPA) berupa verbal, numerik, figural, dll",1,
7.22403024249827E+017,Untuk ijazahnya boleh yang legalisir ? @UnivPertamina ,1,
7.22395785044713E+017,@UnivPertamina min materi yang diujikan pada saat test apa aja ya? Saya ambil teknik perminyakan,1,
7.22364353698075E+017,"@UnivPertamina min, kalau naik KRL turun di kebayoran lama terus jalan kaki ke lokasi ya? Thx",1,
7.22303159092183E+017,@hikmahnida Ini persyaratan lombanya :) Semoga berhasil!,1,
7.22272112811967E+017,@UnivPertamina min boleh minta syarat ,1,
7.22266399708611E+017,@UnivPertamina oke trims min,1,
7.2226612989737E+017,@Alvin_Aee Boleh di foto copy,1,
7.22265447152792E+017,@UnivPertamina min untuk kartu UN boleh membawa fotocopynya? Soalnya dri pihak sekolah ngga boleh dibawa aslinya gimana min?,1,
7.22242960381727E+017,@UnivPertamina iya terimakasih infonya.,1,
7.22242020463383E+017,@UnivPertamina ouhh gitu iyaa siapp . Makasihh info nyaa kg/th :),1,
7.2224196200321E+017,@monicapnjtan pembayaran dirltransfer ke rek BNI dan Mandiri. Unt IPA blh memilih 1 prodi IPA dan 1 Prodi IPS,1,
7.22241641369575E+017,"@nurchrysant Memang ada sedikit masalah dgn sistem. Kamu bisa mencobanya lagi nanti. Pendaftaran gel 2 ditutup 2 Juni, jd kamu msh pnya waktu",1,
7.22241353489318E+017,"@Fuad25_Hilmi Utk beasswa kamu perlu mendaftar sprt biasa lalu memilih opsi beasiswa, ikuti ujian msk, dan memberikn bukti pnghsilan org tua",1,
7.22239989761729E+017,"@prasetyoabie Saat ujian kamu perlu membawa kartu identitas, kartu ujian, ijazah/surat ket lulus/Foto copy kartu UN. Sukses ya!",1,
7.22066673704931E+017,"Universitas Pertamina Sediakan Beasiswa untuk Anak dari 3 T, Ini Penjelasannya http://www.tribunnews.com/2016/04/17/universitas-pertamina-sediakan-beasiswa-untuk-anak-dari-3-t-ini-penjelasannya via @tribunnews",1,
7.22064465450041E+017,@monicapnjtan saat ini blm ada keptusan soal bidikmisi. Bila ada kbar terkait ini akan kami update di website :) utk pembayaran bs lewat atm,1,
7.22062403282669E+017,"@UnivPertamina min sy mau daftar utk gel 2 tp kok stlh isi data tulisannya ""maaf, pendaftaran gagal diproses"" itu knp ya? Mohon bantuan min",1,
7.22058699938763E+017,"@UnivPertamina ijin bertanya kg/th kalo persyaratan beasiswa ekonomi apa aja ? trs sistem nya gimna , sama cara pengajuan beasiswa. makasih",1,
7.22018627633811E+017,@UnivPertamina saya sudah menerima konfirmasinya. Berkas yang harus saya bawa apa saja ?,1,
7.219849575733E+017,@dimaspangestu18 Setelah login kamu terima. Pengisian data ditunggu hingga tgl 20 April :),1,
7.2198296838264E+017,"@UnivPertamina iya gapapa kok, terima kasih atas infonya ya",1,
7.21982299579875E+017,@saviraputria_ Pendaftaran #UniversitasPertamina gelombang 2 dibuka pada 18 April - 2 Juni,1,
7.21977194088677E+017,@Yazid_38339 Maps Universitas Pertamina http://goo.gl/maps/hJ45G,1,
7.219724212516E+017,@UnivPertamina soalnya saya dari jurusan pengolahan migas dan petrokimia min tapi jurusan perminyakan saya pilih dipilihan kedua gapapa min?,1,
7.21972101821784E+017,@Alvin_Aee Pilihan ada di kamu :),1,
7.21971649982046E+017,@Renaatnasa Asal ada jurusan yang sesuai jurusan kamu di antara dua pilihan itu,1,
7.21971321471545E+017,@UnivPertamina min saya dari smk migas cepu apakah saya mengutamakan dibidang perminyakan untuk pilihan pertama?,1,
7.21968095892349E+017,@Renaatnasa Setiap peserta ujian masuk dapat memilih dua pilihan jurusan,1,
7.21967654441882E+017,"Hi UP's Mate!Persiapkan dirimu mengikuti ujian masuk #UniversitasPertamina pd 24 April di Jkt. Sebelum ujian, istirahat yg cukup ya. SUKSES!",1,
7.2196619490381E+017,Sukses untuk kalian! Semoga semua cita-cita dan rencana bisa tercapai. Sampai bertemu lagi di Edufair #UniversitasPertamina tahun depan!,1,
7.21965269027959E+017,"Terima kasih untuk kalian yang sudah meramaikn Edufair #UniversitasPertamina di Medan, Palembang, Bandung, Yogya, Sby, Makassar, Balikpapan!",1,
7.21962228585333E+017,"@UnivPertamina Alhamdulillah, terima kasih min, amiin terima kasih jg min doannya:')",2,
7.2196130097308E+017,"INFO: Angkatan 1 univ.pertamina, silahkan... @AboutCirebonID @SmansaCRB @infocirebon @987Genfm",1,
7.21961275652047E+017,"@UnivPertamina saya lulusan SMKN 2 KOTA SERANG, Bidang keahlian: Teknologi ; Rekayasa, Program keahlian: Teknik Ketenaga Listrikan min",1,
7.21961264759505E+017,@Aftanur Tidak ada masalah dengan pilihan jurusan kamu dan kamu tetap bisa ikut ujian tgl 24 dan tidak akan digugur. Sukses ya!,1,
7.21960947418472E+017,@faradilashintya Belum ada keputusan lebih lanjut soal hal ini. Bila ada kabar baru akan disampaikan via website :),1,
7.21960751049548E+017,@Aftanur kalau boleh tahu kamu lulusan sekolah mana dan jurusan apa?,1,
7.21958863705023E+017,@UnivPertamina ,1,
7.21956891736166E+017,@UnivPertamina soalnya yg saya baca di webnya tidak ada pemberitahuan kalau harus pilihan 1 sesuai jurusan saat kita smk min:'(,1,
7.21956382094664E+017,"@UnivPertamina saya kira yg penting ada pilihan yg sesuai dengan jurusan yg saya ambil saat smk, bukan harus pilihan 1nya sesuia jurusan min",1,
7.21956076539609E+017,@UnivPertamina terus sekarang apa yang harus saya lakukan min? apakah saya digugurkan untuk test tanggal 24 april?,1,
7.21955618681131E+017,@Aftanur Mohon maaf sekali kalau soal pilihan jurusan tidak bisa kami bantu ganti. Karena sistemnya tidak memungkinkan utk itu.,1,
7.21953383406383E+017,@UnivPertamina mohon bantuannya min,1,
7.21953310329025E+017,"@UnivPertamina kalau sudah terlanjur gmna min? Saya sudah mencetak kartunya sblm ada balasan tweet, bagaimana cara merubahnya lgi min?",1,
7.21953304821957E+017,@Alvin_Aee jumlah orang yang ditanggung secara finansial oleh orang tua kamu,1,
7.21953120180306E+017,@Alvin_Aee harap ditunggu saja.Apa dia baru mendaftar hari ini atau sudah melakukan pendaftaran sebelum tgl 17?,1,
7.21952471355003E+017,@Aftanur Mohon maaf sekali kalau perubahan pilihan jurusan tidak dimungkinkan :),1,
7.21952157126124E+017,@aryafrd iya betul ada buat jurusan IPA jg,1,
7.21951987722379E+017,@dhanioliver oke sukses ya!,1,
7.2194908885853E+017,@UnivPertamina min jumlah tanggungan yang dimaksud itu jumlah tanggungan anak apa jumlah tanggungan utang? Mohon segera balas,1,
7.2192783666407E+017,@UnivPertamina min teman saya sudah bayar hari ini tapi belum dapat akun untuk login mohon segera kirim emailnya : abdulrahman9770@gmail.com,0,
7.21920953815466E+017,"@UnivPertamina tapi saya sudah terlanjur memilih pilihan ke 1 teknik perminyakan dan pilihan ke 2 teknik elektro min, gmna itu min?",1,
7.2192041379876E+017,"@UnivPertamina alhamdulillah sudah bisa min, dan saya sudah mencetak kartu ujiannya, terima kasih min :)",1,
7.21912369836741E+017,@UnivPertamina untuk gelombang 2 tapi untuk jurusan Ipa juga kan ka?,1,
